Crime_Type,Charges_Filed,Time_Served_Months,Prior_Criminal_History,Risk_of_Flight,Influence_on_Trial,Bail_Decision,Socio_Economic_Status
Drug-related,"['Cyber Laws', 'IPC 302']",26,0,0.8639033162941132,0.14489865930734602,Rejected,Low
Violent,['Cyber Laws'],31,0,0.6511977120953464,0.17731125352264487,Rejected,Low
Violent,"['Narcotics Act', 'IPC 307', 'Cyber Laws']",44,0,0.8562851280467623,0.8626740703318891,Rejected,Low
Economic,"['IPC 307', 'Cyber Laws', 'Narcotics Act']",12,0,0.11238297492870941,0.3927609189247192,Rejected,High
Cyber Crime,['Economic Offenses Act'],17,1,0.3477378355593156,0.004373982283009337,Rejected,High
Non-violent,"['IPC 307', 'Narcotics Act', 'Economic Offenses Act']",15,0,0.8764209436044927,0.273871819705371,Granted,Middle
Cyber Crime,"['IPC 420', 'IPC 379', 'IPC 307']",9,1,0.20165521126689223,0.59762899319556,Rejected,Middle
Drug-related,['Economic Offenses Act'],39,0,0.07824209858002273,0.799265965959968,Rejected,Low
Non-violent,['Economic Offenses Act'],42,1,0.788118939945219,0.13338861709325955,Rejected,High
Economic,"['IPC 302', 'Narcotics Act', 'Narcotics Act']",12,1,0.8354861556432962,0.11054136441673534,Granted,Middle
Economic,"['Economic Offenses Act', 'IPC 307']",32,0,0.1626522181899006,0.9220926535723316,Rejected,Middle
Non-violent,['Economic Offenses Act'],25,0,0.8543459827827155,0.7511483678225827,Rejected,Middle
Violent,"['Economic Offenses Act', 'Cyber Laws']",39,0,0.6867677955971696,0.5897796007780784,Granted,High
Non-violent,['IPC 307'],18,0,0.5200826832165839,0.769186789995928,Rejected,Middle
Drug-related,"['Economic Offenses Act', 'IPC 379', 'Economic Offenses Act']",15,0,0.830250192781385,0.42885436130663845,Rejected,Low
Violent,['IPC 307'],32,1,0.4192492493189658,0.7584557473091266,Rejected,High
Economic,['IPC 302'],6,0,0.1939939562233972,0.37180299127453575,Granted,Middle
Non-violent,['Economic Offenses Act'],44,0,0.28485267661061364,0.24409457249260236,Granted,Middle
Cyber Crime,"['IPC 379', 'IPC 307', 'Economic Offenses Act']",43,1,0.5051640182933148,0.7290134212929686,Rejected,High
Cyber Crime,"['IPC 379', 'Economic Offenses Act']",35,0,0.5313307926731757,0.4196722921572683,Rejected,Middle
Drug-related,['IPC 302'],34,1,0.8055808264412336,0.9813771043261948,Rejected,Middle
Cyber Crime,['Cyber Laws'],38,0,0.7913527236523344,0.349485182308101,Granted,Low
Non-violent,"['Economic Offenses Act', 'IPC 307']",5,1,0.5813665572045749,0.9217274205310659,Granted,High
Non-violent,"['IPC 307', 'IPC 307', 'Cyber Laws']",18,0,0.7807854833654764,0.9329625485670795,Granted,Middle
Cyber Crime,['Cyber Laws'],16,1,0.19177345829367098,0.24185294706474614,Granted,High
Non-violent,['IPC 302'],8,1,0.05006452709329434,0.7982211815880134,Granted,High
Drug-related,"['IPC 379', 'Economic Offenses Act']",25,0,0.8736338226347001,0.43307450514456514,Granted,Low
Violent,"['IPC 307', 'IPC 379', 'IPC 420']",32,0,0.07555449376276957,0.9175247272303481,Rejected,Low
Drug-related,['Economic Offenses Act'],26,0,0.2466884297439973,0.4501242726352388,Granted,High
Drug-related,"['IPC 379', 'IPC 420']",22,1,0.6953189496243846,0.7443037173373661,Rejected,Low
Non-violent,['Cyber Laws'],31,1,0.40944793762730913,0.46696740916379786,Granted,Low
Violent,"['IPC 307', 'IPC 307', 'IPC 307']",43,1,0.8763139699155088,0.22780075571285618,Rejected,Middle
Non-violent,"['IPC 420', 'IPC 307', 'Economic Offenses Act']",10,0,0.29797979466226954,0.1993501289446863,Granted,Low
Economic,['Economic Offenses Act'],12,0,0.011871346669359295,0.42543119425634557,Rejected,Low
Non-violent,['Economic Offenses Act'],28,1,0.3006556405607441,0.7554946570142149,Rejected,Middle
Non-violent,"['Economic Offenses Act', 'IPC 307']",6,0,0.5780750491848317,0.6050714851807668,Rejected,Middle
Non-violent,['IPC 379'],20,1,0.37593837540329333,0.6886292899005433,Granted,High
Violent,"['IPC 302', 'Narcotics Act']",5,0,0.5348727557587553,0.28232635073194245,Granted,Low
Non-violent,"['Narcotics Act', 'Cyber Laws', 'IPC 302']",23,0,0.8765981188350187,0.4814353459576055,Granted,Middle
Violent,['Cyber Laws'],9,1,0.9124850542303685,0.044395264969327,Rejected,Low
Cyber Crime,['IPC 302'],29,0,0.2659740646541121,0.8175324159581207,Rejected,High
Economic,['IPC 302'],16,0,0.4621404732699007,0.9898921622398746,Rejected,Low
Violent,"['IPC 302', 'IPC 420']",46,0,0.5491440152414512,0.4068790626246709,Granted,Low
Cyber Crime,"['IPC 302', 'IPC 420']",22,0,0.9491124568882471,0.01096365313154335,Granted,Low
Violent,['IPC 302'],8,0,0.9986173191643847,0.16979263955094737,Rejected,Middle
Violent,['IPC 307'],20,1,0.23540724884152664,0.6525268777504188,Granted,Middle
Economic,"['IPC 307', 'IPC 379']",14,0,0.7269798713458154,0.6120793182038592,Granted,High
Drug-related,['Narcotics Act'],39,1,0.37803106223319516,0.7878647195855439,Granted,Low
Drug-related,"['Economic Offenses Act', 'Narcotics Act']",37,0,0.008108196886213226,0.25388401096106816,Granted,High
Violent,"['Narcotics Act', 'IPC 302']",34,0,0.009252522435902355,0.763631915547134,Rejected,High
Non-violent,"['IPC 307', 'IPC 420']",11,1,0.46056600756225574,0.6879840215236698,Granted,Middle
Cyber Crime,['Narcotics Act'],40,1,0.4883349130043346,0.3228144977138433,Granted,Low
Non-violent,"['IPC 302', 'IPC 302']",33,0,0.022569696573442655,0.545488148056962,Rejected,Low
Non-violent,"['IPC 302', 'Narcotics Act']",31,0,0.6869274167743025,0.14727380849832672,Rejected,High
Violent,"['IPC 420', 'IPC 307', 'IPC 379']",44,1,0.2940033885949531,0.45256450343558263,Granted,Low
Violent,"['IPC 379', 'IPC 420', 'IPC 302']",34,1,0.5598931015359494,0.881197339555641,Granted,Middle
Violent,['Economic Offenses Act'],7,1,0.30091907316541877,0.4211913798253908,Granted,High
Violent,"['Economic Offenses Act', 'IPC 420', 'Narcotics Act']",23,1,0.1671343148693072,0.839566706475422,Granted,High
Drug-related,"['IPC 379', 'IPC 307', 'IPC 420']",46,0,0.4071737385988753,0.5902533652596944,Rejected,Middle
Violent,"['IPC 302', 'IPC 307']",7,0,0.23227336479050076,0.19187671310235677,Rejected,Middle
Drug-related,"['Cyber Laws', 'IPC 420']",25,0,0.5348009769191681,0.5811062446978964,Rejected,Middle
Drug-related,['IPC 307'],3,0,0.19882853028647995,0.5059833291570635,Granted,Middle
Violent,['IPC 379'],38,0,0.5084059766446271,0.398641335196384,Granted,Middle
Economic,"['IPC 302', 'IPC 307']",20,1,0.15737851486886756,0.11963043951607033,Rejected,Middle
Cyber Crime,"['IPC 302', 'IPC 420', 'IPC 302']",34,1,0.670974709485785,0.4167086638472298,Granted,High
Non-violent,['Economic Offenses Act'],44,1,0.7539376844414241,0.07276237623962711,Rejected,Low
Drug-related,"['IPC 379', 'IPC 302', 'Economic Offenses Act']",44,0,0.11039423424993378,0.09876905139875125,Rejected,Low
Cyber Crime,"['IPC 379', 'IPC 420']",30,1,0.4678024120373392,0.415916532932716,Rejected,High
Economic,['Cyber Laws'],17,0,0.07087170065487358,0.3053814819684637,Rejected,Low
Non-violent,"['Cyber Laws', 'Cyber Laws', 'IPC 420']",10,0,0.5981824455420024,0.9255443258622235,Rejected,Low
Non-violent,['Cyber Laws'],35,0,0.26440429792964537,0.37570580538027054,Rejected,High
Drug-related,"['IPC 302', 'IPC 302']",20,1,0.5276244568387078,0.7578581220721001,Rejected,Low
Violent,['IPC 307'],18,0,0.5174610093842912,0.5302475263662427,Granted,Low
Economic,"['IPC 307', 'Narcotics Act']",45,0,0.9243543461938004,0.7040856686423355,Rejected,High
Drug-related,"['IPC 420', 'Cyber Laws', 'IPC 420']",44,1,0.5490832225687229,0.2601159830153992,Rejected,Low
Economic,"['IPC 302', 'Cyber Laws', 'IPC 379']",27,0,0.5829984797183156,0.9419049728383291,Granted,Middle
Violent,"['IPC 307', 'Cyber Laws']",36,1,0.4016531257643803,0.530088496914424,Rejected,High
Violent,"['IPC 302', 'IPC 307', 'IPC 302']",23,0,0.9490796031828168,0.8313240712852497,Granted,Low
Drug-related,['IPC 420'],32,1,0.7771859094396096,0.3650456934761135,Rejected,Low
Violent,"['IPC 379', 'IPC 420', 'IPC 420']",10,0,0.28540529030284156,0.10021134905052453,Granted,Middle
Cyber Crime,['IPC 307'],11,0,0.8442095857762321,0.6737116477208488,Granted,High
Non-violent,"['IPC 307', 'Cyber Laws', 'IPC 420']",38,1,0.43239636018509,0.007759648337424485,Granted,High
Drug-related,"['IPC 302', 'IPC 420']",6,0,0.8286671435335939,0.4752929765655083,Rejected,Low
Economic,"['IPC 420', 'IPC 302']",41,1,0.822888068293502,0.19280190266645925,Granted,Middle
Cyber Crime,['Cyber Laws'],47,0,0.1888701867628544,0.6273755044353622,Rejected,Middle
Drug-related,"['IPC 307', 'IPC 420']",34,1,0.7011411313835769,0.9794198731378522,Rejected,Middle
Violent,"['Narcotics Act', 'IPC 420']",36,0,0.2906429693065311,0.46440290632064596,Rejected,Middle
Violent,"['IPC 307', 'IPC 302']",37,0,0.2974926699926682,0.8174982565256667,Rejected,Middle
Violent,"['Economic Offenses Act', 'Narcotics Act', 'Economic Offenses Act']",17,0,0.29634807688058074,0.507784186951121,Rejected,Middle
Violent,['Cyber Laws'],40,1,0.7255682475599482,0.4958400311040241,Rejected,High
Economic,"['IPC 420', 'IPC 420']",40,1,0.22982604179253607,0.9304234931787778,Rejected,Low
Cyber Crime,"['Cyber Laws', 'IPC 379', 'Economic Offenses Act']",12,1,0.0009058352460902253,0.8899658687466815,Granted,Low
Non-violent,"['IPC 420', 'Cyber Laws']",21,1,0.7152368534826331,0.7858004651879744,Rejected,Middle
Economic,"['IPC 307', 'IPC 420', 'Narcotics Act']",40,1,0.17118474383512527,0.2962557533167841,Rejected,High
Economic,"['Cyber Laws', 'Narcotics Act']",19,0,0.10448239530783465,0.5450084157239405,Granted,High
Non-violent,"['IPC 307', 'IPC 420']",3,0,0.23751612059406013,0.223897233305685,Rejected,Middle
Non-violent,"['Cyber Laws', 'Cyber Laws', 'Narcotics Act']",18,0,0.379900522322704,0.44391669804653977,Granted,Low
Violent,"['Economic Offenses Act', 'IPC 379', 'Cyber Laws']",19,0,0.4759063274732007,0.4842130657597906,Granted,Middle
Economic,"['Narcotics Act', 'IPC 379', 'Narcotics Act']",47,0,0.04457004071263082,0.8316400401693309,Rejected,High
Drug-related,"['IPC 379', 'Narcotics Act', 'IPC 379']",6,1,0.9705733326273605,0.8960283653249931,Rejected,Middle
Non-violent,"['IPC 379', 'IPC 307', 'Narcotics Act']",16,0,0.7160630534195581,0.41462006239647786,Granted,Low
Non-violent,"['Narcotics Act', 'Narcotics Act', 'IPC 302']",8,1,0.32319406532433614,0.017704445073237207,Rejected,Low
Cyber Crime,"['IPC 379', 'Narcotics Act', 'Cyber Laws']",18,0,0.31869725728539733,0.8617738397893546,Granted,High
Drug-related,['IPC 307'],43,1,0.4485425493684594,0.1742786785013607,Granted,Middle
Drug-related,['Narcotics Act'],39,1,0.626244822763033,0.6218819638903935,Rejected,Middle
Non-violent,['IPC 379'],12,1,0.14637306658896776,0.024970900434131194,Granted,High
Violent,"['IPC 307', 'Narcotics Act']",45,0,0.18892981376495233,0.39950647526056426,Rejected,Middle
Cyber Crime,"['Economic Offenses Act', 'Cyber Laws', 'Economic Offenses Act']",10,0,0.8594345828335509,0.9859603021153498,Rejected,High
Drug-related,"['IPC 307', 'IPC 420']",7,0,0.25625492388907256,0.1006936011038031,Granted,Middle
Non-violent,"['IPC 420', 'Economic Offenses Act']",46,0,0.38019499797517753,0.4236931519996423,Granted,Low
Drug-related,"['IPC 307', 'IPC 302']",1,1,0.871271850950117,0.30714995018995217,Rejected,High
Cyber Crime,"['IPC 307', 'IPC 302']",36,1,0.6631478293998225,0.9050881233882643,Rejected,Middle
Cyber Crime,['IPC 379'],21,1,0.34171187934168834,0.8693401079073552,Rejected,Middle
Economic,"['Economic Offenses Act', 'IPC 379']",37,1,0.6836995457246208,0.23769876030622883,Granted,Middle
Non-violent,['IPC 420'],24,0,0.01968321538141371,0.08118778705043117,Rejected,High
Cyber Crime,"['IPC 420', 'IPC 307', 'Narcotics Act']",25,1,0.7356426600113652,0.6271383940611175,Granted,Low
Economic,"['IPC 307', 'Narcotics Act']",7,0,0.4870160405162395,0.33636871188370976,Granted,Middle
Economic,"['IPC 302', 'IPC 420']",42,1,0.8131821472844613,0.6720843906060631,Granted,High
Drug-related,"['Narcotics Act', 'IPC 379']",17,1,0.9546376520064683,0.032119756067814476,Rejected,Middle
Drug-related,"['IPC 420', 'IPC 302']",29,1,0.9257885494945683,0.13339923517748942,Granted,Low
Economic,"['IPC 307', 'Cyber Laws']",30,0,0.9092650434553408,0.6863722327726434,Rejected,Low
Drug-related,['IPC 379'],7,0,0.5121699559338871,0.21237065530249777,Granted,Low
Cyber Crime,"['Economic Offenses Act', 'IPC 302', 'Economic Offenses Act']",33,1,0.36014211413893804,0.8575876757624016,Rejected,High
Violent,['IPC 307'],7,1,0.46503532473067277,0.05859088771013543,Rejected,Middle
Cyber Crime,"['IPC 379', 'IPC 420']",24,1,0.6898960033133608,0.21548198278557462,Granted,High
Economic,['IPC 420'],11,0,0.8839977768711867,0.9985602484850686,Rejected,Middle
Economic,"['Narcotics Act', 'IPC 420']",9,0,0.20698630300011955,0.43307610258679263,Granted,High
Cyber Crime,['IPC 307'],12,0,0.918193158461703,0.7029656635446435,Granted,Middle
Drug-related,['Cyber Laws'],35,1,0.8151802319698891,0.18266304885701368,Granted,High
Drug-related,"['IPC 307', 'Narcotics Act']",4,0,0.9788560151782346,0.6098687349855377,Granted,Middle
Economic,"['Narcotics Act', 'IPC 420']",36,1,0.8802517732816871,0.7261060683694185,Granted,High
Non-violent,"['Cyber Laws', 'Economic Offenses Act']",28,0,0.27993732969190666,0.31447663586651053,Granted,Low
Drug-related,"['Economic Offenses Act', 'IPC 302', 'IPC 302']",13,1,0.10595591134404769,0.8288971119758778,Granted,High
Cyber Crime,"['Cyber Laws', 'Cyber Laws']",23,1,0.11224107199158861,0.6034175784722833,Rejected,Low
Drug-related,"['Narcotics Act', 'IPC 420']",19,0,0.2912233185782761,0.3891230096150302,Granted,Low
Cyber Crime,"['IPC 420', 'IPC 307']",42,1,0.6141837239845392,0.5576423933431586,Granted,Middle
Economic,"['Cyber Laws', 'IPC 307', 'Cyber Laws']",37,1,0.8043203260971725,0.5767608474359243,Rejected,Low
Drug-related,['IPC 379'],39,1,0.8992503069815647,0.16553529269386602,Rejected,Low
Cyber Crime,"['Cyber Laws', 'IPC 379']",24,0,0.6237533843692328,0.40273236986696614,Granted,Middle
Economic,"['Narcotics Act', 'Cyber Laws']",16,1,0.0056313127480537295,0.3434305880194931,Granted,High
Non-violent,['IPC 302'],33,0,0.1863167765185335,0.40090272257912607,Granted,High
Cyber Crime,"['Economic Offenses Act', 'IPC 302']",12,0,0.09972620385336795,0.7611105884852579,Rejected,Low
Non-violent,"['IPC 307', 'IPC 420', 'IPC 302']",34,1,0.36332447556901004,0.48253840746667265,Granted,High
Non-violent,"['IPC 379', 'IPC 307']",7,0,0.5013509936337459,0.9403161532392643,Rejected,Low
Violent,"['IPC 302', 'IPC 420']",11,1,0.04339717857856085,0.2936764133584362,Granted,High
Drug-related,"['IPC 307', 'IPC 307']",31,0,0.3484779757956553,0.415703578284929,Granted,High
Cyber Crime,['IPC 379'],29,1,0.17917967462532258,0.7869568104790414,Rejected,High
Non-violent,"['IPC 307', 'IPC 302', 'IPC 420']",13,0,0.6470701662588739,0.5460245933207503,Granted,Low
Violent,"['Economic Offenses Act', 'Narcotics Act']",31,1,0.46427236932434,0.5470281464244477,Granted,Middle
Economic,"['Economic Offenses Act', 'IPC 302', 'Narcotics Act']",2,1,0.4953176469339088,0.053340163005183516,Granted,High
Cyber Crime,"['IPC 307', 'Economic Offenses Act']",39,1,0.4276917880334611,0.3985996627184558,Rejected,High
Non-violent,['Narcotics Act'],15,1,0.956019710486567,0.2707337324217325,Granted,High
Drug-related,"['IPC 420', 'IPC 379']",11,0,0.21473512512156323,0.9993351228311154,Granted,Low
Violent,"['IPC 307', 'Narcotics Act', 'Cyber Laws']",34,0,0.5166642598438743,0.30835507063231027,Rejected,Middle
Non-violent,"['Cyber Laws', 'Cyber Laws']",39,1,0.7360173683653359,0.8844965347938635,Rejected,Low
Drug-related,['Cyber Laws'],4,0,0.5568444131345626,0.6762337350404775,Granted,High
Non-violent,['IPC 307'],11,1,0.9290208857168011,0.34091640919209043,Granted,Low
Cyber Crime,"['IPC 420', 'IPC 302', 'IPC 379']",29,1,0.37796835564128417,0.5435343783741237,Rejected,High
Cyber Crime,"['IPC 307', 'IPC 307']",2,0,0.463675805773178,0.8405358799491938,Granted,High
Cyber Crime,['Economic Offenses Act'],16,0,0.08852231521472842,0.8833682980309119,Granted,Low
Violent,['IPC 302'],39,1,0.6089991110519285,0.16039387500614521,Rejected,High
Cyber Crime,"['IPC 379', 'IPC 307']",13,0,0.28821196844810604,0.3395731412081696,Granted,High
Drug-related,['Cyber Laws'],37,1,0.16030903951556885,0.33522318021357167,Granted,Middle
Non-violent,"['IPC 307', 'Economic Offenses Act', 'IPC 379']",17,0,0.5445312929045081,0.04204479607594469,Rejected,Low
Economic,"['IPC 302', 'IPC 420']",21,0,0.5323102633799106,0.5982377598518965,Granted,Low
Drug-related,"['Narcotics Act', 'IPC 302']",44,0,0.07587164122404755,0.854820052992188,Granted,High
Drug-related,"['IPC 302', 'Narcotics Act']",19,0,0.6982154534944728,0.3815743878255178,Granted,High
Cyber Crime,"['Cyber Laws', 'Cyber Laws']",7,0,0.6237721906508529,0.740035944984177,Rejected,Low
Violent,['IPC 379'],38,1,0.1890172827464972,0.6277004136007399,Granted,Low
Non-violent,['IPC 379'],8,0,0.46943486215404384,0.3756487354930008,Rejected,Low
Violent,"['IPC 379', 'IPC 307']",13,0,0.72032291647856,0.14105979949229708,Rejected,High
Non-violent,"['Economic Offenses Act', 'IPC 420']",37,1,0.5294357405412765,0.7093238527759673,Granted,Middle
Non-violent,"['IPC 379', 'IPC 420']",2,1,0.3954890761835702,0.8545651689412405,Rejected,Middle
Violent,"['Narcotics Act', 'Narcotics Act']",41,1,0.32233845808094364,0.6858544924014919,Granted,High
Drug-related,"['IPC 420', 'IPC 307']",11,0,0.6103938666440536,0.017878484034818065,Granted,High
Non-violent,"['Narcotics Act', 'Economic Offenses Act', 'IPC 307']",24,0,0.9391086983102406,0.21623289439099125,Granted,High
Violent,"['IPC 420', 'Economic Offenses Act']",6,1,0.6717448404774834,0.06947998488353191,Rejected,Low
Non-violent,"['IPC 420', 'IPC 302']",26,1,0.0747459036363155,0.5703860995762268,Granted,High
Economic,"['Narcotics Act', 'Narcotics Act', 'Narcotics Act']",7,1,0.4606849734821338,0.7564776788404124,Granted,Low
Drug-related,"['IPC 307', 'IPC 420', 'Narcotics Act']",39,1,0.8908241315106276,0.11057918706865943,Granted,Middle
Cyber Crime,['Narcotics Act'],19,0,0.09446242580108688,0.8383378205933852,Rejected,High
Non-violent,"['IPC 307', 'Economic Offenses Act']",6,0,0.9888757121375433,0.5555089783954832,Rejected,High
Economic,"['Economic Offenses Act', 'Economic Offenses Act']",43,0,0.9490693936454213,0.6899690121417249,Granted,Low
Cyber Crime,"['Economic Offenses Act', 'Economic Offenses Act', 'IPC 420']",29,0,0.07827448072987586,0.9714018486086462,Granted,Low
Cyber Crime,['Cyber Laws'],43,0,0.9334133204495549,0.08368098824769732,Granted,Low
Non-violent,['IPC 420'],39,1,0.3631325902594622,0.9012240229777893,Granted,Middle
Violent,"['IPC 420', 'IPC 307', 'Narcotics Act']",2,0,0.8447091670758625,0.1261026959874093,Rejected,Middle
Non-violent,['Economic Offenses Act'],19,1,0.4183833377132715,0.39295880663668226,Rejected,High
Economic,['Narcotics Act'],4,1,0.44085511270251587,0.8514386963311144,Rejected,High
Cyber Crime,['Narcotics Act'],6,1,0.6342430909775426,0.9062542367378682,Rejected,Low
Non-violent,['IPC 379'],37,0,0.7744774192759833,0.5063716735451453,Rejected,Middle
Violent,"['Narcotics Act', 'Economic Offenses Act', 'IPC 379']",28,1,0.033789150948248636,0.5941046382754251,Rejected,High
Non-violent,"['Narcotics Act', 'Economic Offenses Act']",30,0,0.5931559955271343,0.7081473345985572,Rejected,Low
Drug-related,"['Narcotics Act', 'IPC 307', 'IPC 302']",7,1,0.18673299409737099,0.8327586684527142,Granted,Low
Violent,"['Narcotics Act', 'IPC 302']",9,0,0.34594951786320294,0.12151116953766616,Granted,Middle
Economic,['IPC 420'],25,1,0.3479686661552165,0.8100693082292276,Granted,Middle
Cyber Crime,['Cyber Laws'],33,0,0.4690603402211536,0.48127615051161676,Granted,High
Non-violent,"['IPC 420', 'IPC 379']",1,1,0.3341364118761734,0.450623425108169,Granted,High
Violent,['IPC 307'],6,1,0.10736111845066776,0.42389975199699825,Granted,Low
Drug-related,"['IPC 307', 'Narcotics Act']",18,1,0.14562873852545144,0.5092115852460426,Rejected,Low
